6570359.6098750895	3.8394428415055376E8
6631758.816437327	3.839432378928384E8
6693157.85490729	3.839421819034826E8
6754556.723728736	3.839411161825139E8
6815955.421345428	3.839400407299599E8
6877353.946201133	3.8393895554584867E8
6938752.296739623	3.8393786063020843E8
7000150.471404675	3.839367559830677E8
7061548.468640072	3.8393564160445523E8
7122946.2868896	3.839345174944E8
7184343.924597049	3.8393338365293133E8
7245741.380206217	3.8393224008007866E8
7307138.652160904	3.8393108677587175E8
7368535.738904919	3.8392992374034065E8
7429932.638882071	3.839287509735156E8
7491329.350536178	3.839275684754272E8
7552725.872311061	3.8392637624610615E8
7614122.202650548	3.839251742855835E8
7675518.339998471	3.8392396259389055E8
7736914.2827986665	3.8392274117105883E8
7798310.0294949785	3.839215100171201E8
7859705.578531255	3.839202691321064E8
7921100.928351349	3.839190185160501E8
7982496.077399121	3.839177581689837E8
8043891.024118435	3.8391648809094E8
8105285.76695316	3.83915208281952E8
8166680.304347173	3.8391391874205315E8
8228074.634744355	3.839126194712769E8
8289468.756588594	3.8391131046965706E8
8350862.668323781	3.839099917372278E8
8412256.368393816	3.8390866327402335E8
8473649.855242603	3.8390732508007836E8
8535043.127314052	3.839059771554276E8
8596436.183052078	3.8390461950010616E8
8657829.020900603	3.839032521141494E8
8719221.639303558	3.8390187499759287E8
8780614.036704872	3.839004881504724E8
8842006.211548489	3.838990915728242E8
8903398.162278352	3.838976852646845E8
8964789.887338417	3.8389626922608995E8
9026181.385172639	3.838948434570774E8
9087572.654224984	3.838934079576839E8
9148963.692939423	3.8389196272794694E8
9210354.499759933	3.83890507767904E8
9271745.073130498	3.83889043077593E8
9333135.411495106	3.838875686570521E8
9394525.513297755	3.8388608450631964E8
9455915.376982449	3.838845906254342E8
9517305.000993194	3.8388308701443475E8
9578694.383774009	3.838815736733604E8
9640083.523768915	3.838800506022505E8
9701472.419421943	3.838785178011447E8
9762861.069177127	3.8387697527008295E8
9824249.471478509	3.838754230091053E8
9885637.62477014	3.8387386101825225E8
9947025.527496077	3.838722892975644E8
1.0008413178100381E7	3.838707078470827E8
1.0069800575027123E7	3.8386911666684824E8
1.013118771672038E7	3.8386751575690246E8
1.0192574601624236E7	3.8386590511728704E8
1.025396122818278E7	3.838642847480439E8
1.0315347594840111E7	3.838626546492152E8
1.0376733700040337E7	3.838610148208434E8
1.0438119542227566E7	3.8385936526297116E8
1.0499505119845921E7	3.8385770597564137E8
1.0560890431339527E7	3.838560369588973E8
1.0622275475152517E7	3.838543582127823E8
1.0683660249729034E7	3.8385266973734015E8
1.0745044753513226E7	3.838509715326147E8
1.0806428984949252E7	3.838492635986502E8
1.0867812942481272E7	3.8384754593549114E8
1.0929196624553459E7	3.8384581854318213E8
1.099058002960999E7	3.838440814217682E8
1.1051963156095052E7	3.8384233457129455E8
1.111334600245284E7	3.838405779918066E8
1.1174728567127554E7	3.8383881168335015E8
1.1236110848563405E7	3.838370356459711E8
1.1297492845204609E7	3.8383524987971574E8
1.1358874555495389E7	3.838334543846305E8
1.142025597787998E7	3.838316491607621E8
1.1481637110802623E7	3.8382983420815754E8
1.1543017952707564E7	3.8382800952686405E8
1.1604398502039062E7	3.838261751169291E8
1.166577875724138E7	3.838243309784005E8
1.1727158716758791E7	3.838224771113262E8
1.1788538379035575E7	3.8382061351575446E8
1.1849917742516022E7	3.838187401917338E8
1.1911296805644428E7	3.838168571393129E8
1.19726755668651E7	3.838149643585409E8
1.2034054024622349E7	3.83813061849467E8
1.2095432177360497E7	3.8381114961214066E8
1.2156810023523875E7	3.838092276466117E8
1.221818756155682E7	3.8380729595293015E8
1.2279564789903682E7	3.838053545311463E8
1.2340941707008813E7	3.838034033813106E8
1.2402318311316578E7	3.838014425034739E8
1.246369460127135E7	3.837994718976872E8
1.2525070575317511E7	3.837974915640018E8
1.258644623189945E7	3.837955015024693E8
1.2647821569461565E7	3.8379350171314144E8
1.2709196586448263E7	3.8379149219607025E8
1.277057128130396E7	3.837894729513081E8
1.2831945652473083E7	3.837874439789074E8
1.2893319698400063E7	3.8378540527892107E8
1.2954693417529345E7	3.8378335685140216E8
1.3016066808305377E7	3.83781298696404E8
1.3077439869172622E7	3.837792308139801E8
1.313881259857555E7	3.837771532041843E8
1.3200184994958637E7	3.837750658670707E8
1.3261557056766374E7	3.8377296880269355E8
1.3322928782443255E7	3.837708620111075E8
1.3384300170433788E7	3.837687454923674E8
1.3445671219182488E7	3.8376661924652827E8
1.3507041927133879E7	3.837644832736455E8
1.3568412292732496E7	3.837623375737747E8
1.3629782314422881E7	3.8376018214697164E8
1.3691151990649588E7	3.8375801699329245E8
1.375252131985718E7	3.837558421127935E8
1.3813890300490227E7	3.8375365750553143E8
1.387525893099331E7	3.83751463171563E8
1.393662720981102E7	3.837492591109454E8
1.399799513538796E7	3.8374704532373595E8
1.405936270616874E7	3.8374482180999225E8
1.4120729920597976E7	3.8374258856977224E8
1.41820967771203E7	3.83740345603134E8
1.424346327418035E7	3.8373809291013587E8
1.430482941022278E7	3.8373583049083656E8
1.4366195183692245E7	3.837335583452949E8
1.4427560593033414E7	3.8373127647357E8
1.4488925636690969E7	3.837289848757213E8
1.4550290313109595E7	3.837266835518084E8
1.4611654620733995E7	3.8372437250189126E8
1.4673018558008876E7	3.8372205172603E8
1.4734382123378959E7	3.83719721224285E8
1.4795745315288972E7	3.837173809967169E8
1.4857108132183656E7	3.8371503104338664E8
1.491847057250776E7	3.837126713643554E8
1.4979832634706045E7	3.837103019596845E8
1.5041194317223283E7	3.837079228294357E8
1.5102555618504252E7	3.837055339736709E8
1.5163916536993748E7	3.8370313539245224E8
1.522527707113657E7	3.837007270858422E8
1.528663721937753E7	3.836983090539034E8
1.5347996980161455E7	3.836958812966988E8
1.5409356351933174E7	3.836934438142916E8
1.5470715333137535E7	3.836909966067452E8
1.553207392221939E7	3.836885396741233E8
1.5593432117623607E7	3.8368607301648986E8
1.5654789917795062E7	3.836835966339091E8
1.5716147321178643E7	3.8368111052644545E8
1.577750432621925E7	3.836786146941636E8
1.5838860931361789E7	3.8367610913712853E8
1.5900217135051182E7	3.8367359385540545E8
1.5961572935732359E7	3.8367106884905976E8
1.6022928331850264E7	3.8366853411815727E8
1.608428332184985E7	3.836659896627639E8
1.6145637904176079E7	3.8366343548294586E8
1.620699207727393E7	3.836608715787696E8
1.6268345839588387E7	3.8365829795030195E8
1.632969918956445E7	3.836557145976098E8
1.6391052125647128E7	3.836531215207604E8
1.645240464628144E7	3.836505187198213E8
1.651375674991242E7	3.8364790619486016E8
1.657510843498511E7	3.83645283945945E8
1.6636459699944567E7	3.836426519731441E8
1.6697810543235855E7	3.836400102765259E8
1.6759160963304054E7	3.836373588561592E8
1.682051095859425E7	3.8363469771211296E8
1.688186052755155E7	3.836320268444565E8
1.6943209668621063E7	3.836293462532593E8
1.7004558380247917E7	3.836266559385911E8
1.7065906660877246E7	3.83623955900522E8
1.7127254508954197E7	3.836212461391222E8
1.718860192292393E7	3.836185266544622E8
1.724994890123162E7	3.8361579744661283E8
1.7311295442322448E7	3.836130585156451E8
1.737264154464161E7	3.8361030986163026E8
1.7433987206634317E7	3.836075514846399E8
1.7495332426745784E7	3.836047833847458E8
1.7556677203421246E7	3.8360200556201994E8
1.7618021535105947E7	3.8359921801653475E8
1.7679365420245145E7	3.8359642074836266E8
1.7740708857284106E7	3.835936137575765E8
1.780205184466811E7	3.8359079704424936E8
1.786339438084245E7	3.8358797060845447E8
1.7924736464252435E7	3.8358513445026547E8
1.798607809334338E7	3.8358228856975615E8
1.8047419266560618E7	3.8357943296700054E8
1.810875998234949E7	3.83576567642073E8
1.817010023915535E7	3.8357369259504807E8
1.8231440035423566E7	3.8357080782600063E8
1.829277936959952E7	3.835679133350057E8
1.8354118240128607E7	3.835650091221386E8
1.841545664545623E7	3.8356209518747497E8
1.847679458402781E7	3.835591715310906E8
1.8538132054288775E7	3.835562381530616E8
1.8599469054684572E7	3.8355329505346435E8
1.866080558366066E7	3.835503422323754E8
1.87221416396625E7	3.835473796898716E8
1.8783477221135587E7	3.835444074260301E8
1.884481232652541E7	3.835414254409282E8
1.890614695427748E7	3.835384337346435E8
1.8967481102837313E7	3.835354323072539E8
1.9028814770650454E7	3.835324211588375E8
1.9090147956162445E7	3.8352940028947264E8
1.915148065781885E7	3.83526369699238E8
1.9212812874065243E7	3.8352332938821244E8
1.9274144603347212E7	3.8352027935647506E8
1.933547584411036E7	3.8351721960410523E8
1.9396806594800297E7	3.835141501311826E8
1.945813685386266E7	3.8351107093778706E8
1.951946661974308E7	3.835079820239987E8
1.958079589088722E7	3.8350488338989794E8
1.9642124665740747E7	3.8350177503556544E8
1.970345294274934E7	3.834986569610821E8
1.97647807203587E7	3.8349552916652906E8
1.9826107997014534E7	3.834923916519877E8
1.9887434771162566E7	3.8348924441753966E8
1.994876104124853E7	3.834860874632669E8
2.0010086805718184E7	3.8348292078925157E8
2.0071412063017286E7	3.8347974439557606E8
2.0132736811591618E7	3.8347655828232306E8
2.019406104988697E7	3.834733624495755E8
2.0255384776349153E7	3.834701568974165E8
2.0316707989423983E7	3.8346694162592953E8
2.03780306875573E7	3.8346371663519824E8
2.0439352869194947E7	3.834604819253066E8
2.050067453278279E7	3.834572374963388E8
2.0561995676766705E7	3.834539833483792E8
2.0623316299592584E7	3.8345071948151255E8
2.0684636399706334E7	3.834474458958238E8
2.074595597555387E7	3.834441625913981E8
2.0807275025581133E7	3.83440869568321E8
2.0868593548234064E7	3.8343756682667804E8
2.0929911541958634E7	3.834342543665553E8
2.0991229005200814E7	3.8343093218803895E8
2.10525459364066E7	3.834276002912154E8
2.1113862334022E7	3.834242586761715E8
2.117517819649303E7	3.834209073429941E8
2.123649352226573E7	3.834175462917704E8
2.129780830978615E7	3.8341417552258795E8
2.135912255750035E7	3.8341079503553444E8
2.142043626385442E7	3.8340740483069783E8
2.148174942729445E7	3.834040049081664E8
2.1543062046266552E7	3.834005952680286E8
2.1604374119216844E7	3.833971759103732E8
2.1665685644591473E7	3.833937468352891E8
2.172699662083659E7	3.8339030804286563E8
2.1788307046398364E7	3.833868595331923E8
2.1849616919722985E7	3.8338340130635875E8
2.191092623925665E7	3.8337993336245507E8
2.1972235003445573E7	3.8337645570157146E8
2.2033543210735984E7	3.833729683237985E8
2.209485085957413E7	3.833694712292268E8
2.215615794840627E7	3.833659644179476E8
2.2217464475678686E7	3.8336244789005196E8
2.227877043983766E7	3.833589216456315E8
2.2340075839329507E7	3.83355385684778E8
2.2401380672600545E7	3.833518400075834E8
2.2462684938097116E7	3.8334828461414003E8
2.2523988634265568E7	3.8334471950454044E8
2.2585291759552274E7	3.8334114467887735E8
2.264659431240362E7	3.8333756013724387E8
2.2707896291266E7	3.833339658797332E8
2.276919769458584E7	3.8333036190643895E8
2.2830498520809565E7	3.833267482174549E8
2.2891798768383622E7	3.833231248128751E8
2.2953098435754478E7	3.833194916927938E8
2.301439752136861E7	3.833158488573056E8
2.3075696023672517E7	3.8331219630650526E8
2.313699394111271E7	3.833085340404879E8
2.319829127213571E7	3.8330486205934876E8
2.3259588015188064E7	3.8330118036318344E8
2.3320884168716334E7	3.8329748895208776E8
2.3382179731167093E7	3.8329378782615775E8
2.3443474700986933E7	3.832900769854898E8
2.3504769076622464E7	3.832863564301804E8
2.356606285652031E7	3.832826261603264E8
2.3627356039127108E7	3.83278886176025E8
2.368864862288952E7	3.832751364773733E8
2.3749940606254216E7	3.8327137706446904E8
2.381123198766789E7	3.8326760793741006E8
2.387252276557724E7	3.832638290962944E8
2.3933812938428998E7	3.832600405412204E8
2.3995102504669897E7	3.832562422722867E8
2.4056391462746695E7	3.8325243428959215E8
2.4117679811106164E7	3.832486165932358E8
2.4178967548195098E7	3.83244789183317E8
2.42402546724603E7	3.8324095205993545E8
2.430154118234859E7	3.832371052231909E8
2.4362827076306812E7	3.8323324867318356E8
2.442411235278182E7	3.8322938241001374E8
2.448539701022049E7	3.8322550643378204E8
2.454668104706971E7	3.832216207445893E8
2.4607964461776387E7	3.8321772534253675E8
2.4669247252787445E7	3.832138202277257E8
2.473052941854983E7	3.8320990540025777E8
2.4791810957510494E7	3.8320598086023486E8
2.485309186811642E7	3.832020466077591E8
2.4914372148814596E7	3.831981026429329E8
2.4975651798052035E7	3.831941489658588E8
2.5036930814275764E7	3.8319018557663983E8
2.5098209195932828E7	3.8318621247537905E8
2.5159486941470288E7	3.831822296621799E8
2.5220764049335223E7	3.83178237137146E8
2.528204051797473E7	3.8317423490038127E8
2.5343316345835928E7	3.831702229519898E8
2.5404591531365946E7	3.831662012920761E8
2.5465866073011935E7	3.831621699207448E8
2.5527139969221063E7	3.8315812883810073E8
2.5588413218440514E7	3.831540780442492E8
2.564968581911749E7	3.831500175392955E8
2.5710957769699212E7	3.8314594732334536E8
2.577222906863292E7	3.831418673965047E8
2.5833499714365866E7	3.831377777588797E8
2.589476970534533E7	3.831336784105768E8
2.59560390400186E7	3.8312956935170263E8
2.6017307716832984E7	3.8312545058236414E8
2.6078575734235816E7	3.831213221026686E8
2.6139843090674438E7	3.831171839127233E8
2.6201109784596216E7	3.8311303601263607E8
2.626237581444853E7	3.831088784025148E8
2.6323641178678785E7	3.831047110824677E8
2.6384905875734396E7	3.831005340526032E8
2.64461699040628E7	3.8309634731303E8
2.6507433262111455E7	3.830921508638571E8
2.6568695948327832E7	3.8308794470519364E8
2.6629957961159423E7	3.8308372883714914E8
2.669121929905374E7	3.830795032598333E8
2.6752479960458312E7	3.83075267973356E8
2.6813739943820685E7	3.830710229778276E8
2.6874999247588426E7	3.830667682733585E8
2.693625787020912E7	3.8306250386005944E8
2.6997515810130373E7	3.8305822973804134E8
2.7058773065799803E7	3.830539459074155E8
2.712002963566505E7	3.830496523682934E8
2.7181285518173777E7	3.830453491207867E8
2.724254071177366E7	3.830410361650075E8
2.7303795214912396E7	3.8303671350106794E8
2.7365049026037704E7	3.8303238112908053E8
2.7426302143597316E7	3.8302803904915804E8
2.748755456603899E7	3.8302368726141346E8
2.754880629181049E7	3.8301932576596004E8
2.761005731935962E7	3.830149545629113E8
2.767130764713418E7	3.8301057365238094E8
2.773255727358201E7	3.83006183034483E8
2.7793806197150957E7	3.830017827093318E8
2.7855054416288886E7	3.8299737267704177E8
2.791630192944369E7	3.829929529377277E8
2.7977548735063273E7	3.829885234915046E8
2.8038794831595562E7	3.8298408433848774E8
2.8100040217488505E7	3.8297963547879267E8
2.8161284891190067E7	3.8297517691253513E8
2.8222528851148237E7	3.829707086398312E8
2.8283772095811013E7	3.8296623066079706E8
2.8345014623626426E7	3.8296174297554934E8
2.8406256433042515E7	3.829572455842048E8
2.8467497522507347E7	3.829527384868804E8
2.8528737890469003E7	3.829482216836936E8
2.8589977535375588E7	3.829436951747618E8
2.8651216455675222E7	3.829391589602028E8
2.871245464981605E7	3.829346130401347E8
2.877369211624624E7	3.8293005741467583E8
2.883492885341396E7	3.829254920839447E8
2.889616485976743E7	3.8292091704806006E8
2.895740013375486E7	3.82916332307141E8
2.90186346738245E7	3.829117378613069E8
2.907986847842461E7	3.8290713371067727E8
2.914110154600347E7	3.829025198553719E8
2.9202333875009384E7	3.828978962955109E8
2.926356546389068E7	3.8289326303121454E8
2.9324796311095696E7	3.828886200626034E8
2.93860264150728E7	3.828839673897984E8
2.944725577427037E7	3.8287930501292056E8
2.950848438713682E7	3.828746329320912E8
2.956971225212057E7	3.8286995114743185E8
2.9630939367670063E7	3.828652596590644E8
2.969216573223377E7	3.8286055846711093E8
2.9753391344260175E7	3.828558475716938E8
2.9814616202197783E7	3.8285112697293556E8
2.9875840304495126E7	3.828463966709591E8
2.993706364960075E7	3.8284165666588753E8
2.9998286235963225E7	3.8283690695784414E8
3.0059508062031142E7	3.8283214754695255E8
3.012072912625311E7	3.828273784333366E8
3.018194942707776E7	3.8282259961712044E8
3.0243168962953746E7	3.828178110984284E8
3.030438773232974E7	3.8281301287738514E8
3.0365605733654443E7	3.8280820495411545E8
3.0426822965376563E7	3.828033873287445E8
3.048803942594484E7	3.8279856000139755E8
3.054925511380803E7	3.8279372297220033E8
3.061047002741491E7	3.827888762412787E8
3.0671684165214285E7	3.827840198087588E8
3.0732897525654975E7	3.8277915367476696E8
3.0794110107185822E7	3.8277427783942986E8
3.085532190825569E7	3.827693923028743E8
3.0916532927313462E7	3.8276449706522757E8
3.097774316280805E7	3.827595921266169E8
3.103895261318838E7	3.8275467748717E8
3.11001612769034E7	3.8274975314701474E8
3.116136915240208E7	3.8274481910627925E8
3.1222576238133416E7	3.82739875365092E8
3.128378253254642E7	3.8273492192358154E8
3.134498803409013E7	3.8272995878187686E8
3.1406192741213605E7	3.827249859401071E8
3.1467396652365923E7	3.827200033984016E8
3.1528599765996184E7	3.827150111568901E8
3.1589802080553513E7	3.827100092157025E8
3.1651003594487052E7	3.827049975749689E8
3.171220430624597E7	3.826999762348197E8
3.1773404214279458E7	3.826949451953857E8
3.1834603317036726E7	3.826899044567977E8
3.1895801612967003E7	3.82684854019187E8
3.195699910051955E7	3.826797938826848E8
3.201819577814364E7	3.82674724047423E8
3.2079391644288573E7	3.826696445135334E8
3.2140586697403673E7	3.8266455528114825E8
3.220178093593828E7	3.826594563504E8
3.2262974358341765E7	3.8265434772142124E8
3.2324166963063512E7	3.82649229394345E8
3.2385358748552933E7	3.826441013693044E8
3.2446549713259462E7	3.8263896364643294E8
3.250773985563256E7	3.826338162258643E8
3.2568929174121697E7	3.826286591077324E8
3.2630117667176377E7	3.826234922921715E8
3.2691305333246123E7	3.8261831577931595E8
3.275249217078048E7	3.826131295693006E8
3.281367817822902E7	3.826079336622603E8
3.287486335404133E7	3.826027280583303E8
3.293604769666703E7	3.82597512757646E8
3.2997231204555754E7	3.825922877603432E8
3.305841387615716E7	3.825870530665578E8
3.3119595709920935E7	3.8258180867642605E8
3.3180776704296783E7	3.8257655459008443E8
3.324195685773443E7	3.8257129080766964E8
3.3303136168683633E7	3.8256601732931864E8
3.3364314635594163E7	3.8256073415516865E8
3.342549225691582E7	3.825554412853572E8
3.3486669031098425E7	3.8255013872002196E8
3.3547844956591822E7	3.82544826459301E8
3.3609020031845875E7	3.825395045033325E8
3.367019425531048E7	3.825341728522549E8
3.373136762543555E7	3.8252883150620705E8
3.379254014067102E7	3.8252348046532786E8
3.3853711799466856E7	3.825181197297566E8
3.3914882600273035E7	3.825127492996328E8
3.397605254153957E7	3.8250736917509615E8
3.403722162171649E7	3.8250197935628664E8
3.409838983925385E7	3.8249657984334457E8
3.415955719260173E7	3.824911706364104E8
3.422072368021023E7	3.8248575173562497E8
3.428188930052948E7	3.824803231411292E8
3.434305405200963E7	3.824748848530644E8
3.440421793310084E7	3.824694368715721E8
3.446538094225333E7	3.82463979196794E8
3.452654307791731E7	3.8245851182887214E8
3.458770433854302E7	3.8245303476794887E8
3.464886472258073E7	3.824475480141666E8
3.471002422848074E7	3.8244205156766814E8
3.477118285469336E7	3.8243654542859656E8
3.4832340599668935E7	3.8243102959709513E8
3.489349746185783E7	3.8242550407330734E8
3.495465343971044E7	3.82419968857377E8
3.5015808531677164E7	3.824144239494481E8
3.5076962736208454E7	3.82408869349665E8
3.5138116051754765E7	3.8240330505817217E8
3.519926847676659E7	3.823977310751144E8
3.526042000969443E7	3.8239214740063685E8
3.532157064898882E7	3.823865540348847E8
3.5382720393100336E7	3.823809509780035E8
3.544386924047955E7	3.823753382301391E8
3.550501718957707E7	3.823697157914375E8
3.556616423884354E7	3.8236408366204506E8
3.56273103867296E7	3.823584418421083E8
3.568845563168594E7	3.82352790331774E8
3.5749599972163275E7	3.823471291311893E8
3.581074340661234E7	3.823414582405014E8
3.587188593348388E7	3.823357776598579E8
3.593302755122868E7	3.8233008738940674E8
3.599416825829755E7	3.8232438742929584E8
3.605530805314132E7	3.823186777796736E8
3.6116446934210844E7	3.823129584406885E8
3.617758489995701E7	3.823072294124895E8
3.623872194883072E7	3.8230149069522554E8
3.62998580792829E7	3.8229574228904605E8
3.636099328976452E7	3.8228998419410056E8
3.642212757872656E7	3.822842164105389E8
3.648326094462002E7	3.822784389385112E8
3.654439338589594E7	3.822726517781677E8
3.6605524901005365E7	3.8226685492965907E8
3.6666655488399394E7	3.8226104839313614E8
3.672778514652912E7	3.8225523216875E8
3.67889138738457E7	3.8224940625665194E8
3.685004166880027E7	3.822435706569936E8
3.691116852984403E7	3.8223772536992687E8
3.697229445542818E7	3.822318703956038E8
3.703341944400397E7	3.822260057341767E8
3.709454349402265E7	3.822201313857982E8
3.715566660393552E7	3.822142473506212E8
3.721678877219388E7	3.822083536287988E8
3.7277909997249074E7	3.822024502204843E8
3.733903027755246E7	3.8219653712583137E8
3.740014961155545E7	3.821906143449938E8
3.746126799770944E7	3.8218468187812585E8
3.752238543446588E7	3.8217873972538173E8
3.758350192027624E7	3.8217278788691616E8
3.764461745359201E7	3.821668263628839E8
3.770573203286472E7	3.8216085515344024E8
3.776684565654591E7	3.821548742587404E8
3.782795832308715E7	3.821488836789401E8
3.788907003094005E7	3.821428834141952E8
3.795018077855623E7	3.821368734646618E8
3.801129056438734E7	3.8213085383049625E8
3.8072399386885054E7	3.8212482451185524E8
3.8133507244501084E7	3.8211878550889564E8
3.819461413568716E7	3.821127368217746E8
3.825572005889504E7	3.821066784506495E8
3.8316825012576506E7	3.82100610395678E8
3.837792899518337E7	3.8209453265701795E8
3.843903200516747E7	3.820884452348275E8
3.850013404098067E7	3.820823481292651E8
3.856123510107485E7	3.820762413404894E8
3.8622335183901936E7	3.820701248686592E8
3.8683434287913874E7	3.8206399871393377E8
3.874453241156263E7	3.820578628764724E8
3.88056295533002E7	3.820517173564349E8
3.8866725711578615E7	3.8204556215398103E8
3.892782088484992E7	3.82039397269271E8
3.8988915071566194E7	3.8203322270246524E8
3.905000827017955E7	3.820270384537244E8
3.911110047914211E7	3.820208445232094E8
3.917219169690603E7	3.820146409110814E8
3.923328192192351E7	3.820084276175018E8
3.929437115264676E7	3.820022046426323E8
3.935545938752801E7	3.819959719866348E8
3.941654662501954E7	3.819897296496715E8
3.947763286357365E7	3.819834776319048E8
3.9538718101642646E7	3.8197721593349737E8
3.959980233767889E7	3.8197094455461216E8
3.966088557013475E7	3.8196466349541235E8
3.972196779746264E7	3.819583727560614E8
3.978304901811499E7	3.819520723367229E8
3.984412923054426E7	3.8194576223756087E8
3.990520843320294E7	3.8193944245873946E8
3.996628662454354E7	3.8193311300042313E8
4.002736380301861E7	3.819267738627766E8
4.008843996708071E7	3.819204250459647E8
4.014951511518245E7	3.819140665501528E8
4.021058924577645E7	3.819076983755062E8
4.027166235731537E7	3.819013205221907E8
4.033273444825188E7	3.818949329903721E8
4.03938055170387E7	3.8188853578021675E8
4.045487556212857E7	3.8188212889189106E8
4.051594458197425E7	3.818757123255617E8
4.057701257502854E7	3.818692860813957E8
4.063807953974425E7	3.818628501595602E8
4.0699145474574246E7	3.818564045602227E8
4.0760210377971396E7	3.8184994928355086E8
4.082127424838861E7	3.818434843297127E8
4.088233708427882E7	3.818370096988764E8
4.0943398884095E7	3.818305253912104E8
4.100445964629013E7	3.818240314068834E8
4.106551936931723E7	3.818175277460645E8
4.1126578051629364E7	3.818110144089228E8
4.118763569167959E7	3.818044913956278E8
4.124869228792102E7	3.8179795870634925E8
4.130974783880679E7	3.8179141634125715E8
4.137080234279007E7	3.817848643005217E8
4.143185579832403E7	3.8177830258431333E8
4.1492908203861915E7	3.817717311928028E8
4.155395955785696E7	3.817651501261611E8
4.161500985876245E7	3.8175855938455945E8
4.1676059105031684E7	3.817519589681694E8
4.1737107295118E7	3.8174534887716264E8
4.179815442747476E7	3.8173872911171114E8
4.185920050055536E7	3.817320996719872E8
4.192024551281322E7	3.8172546055816317E8
4.198128946270179E7	3.817188117704119E8
4.204233234867456E7	3.8171215330890644E8
